cv-valid-train/sample-074204.mp3,how come you speak spanish he asked,1,0,nan,nan,nan,3264.0
cv-valid-train/sample-074297.mp3,i was disappointed at this inanimate bulk,3,0,nan,nan,nan,3456.0
cv-valid-train/sample-074354.mp3,there is a dentist and some other doctors inside this clinic,1,0,nan,nan,nan,3840.0
cv-valid-train/sample-074365.mp3,it seemed he had made the long journey for nothing,2,0,thirties,female,england,3168.0
cv-valid-train/sample-074458.mp3,who are you he heard a voice ask him in spanish,3,0,fifties,male,us,3744.0
cv-valid-train/sample-074688.mp3,it is unclear what her motives are,1,0,nan,nan,nan,3000.0
cv-valid-train/sample-074739.mp3,he deleted five tables from the database,2,0,nan,nan,nan,3216.0
cv-valid-train/sample-074747.mp3,there wasn't much impetus to finish our chores,1,0,nan,nan,nan,3240.0
cv-valid-train/sample-074762.mp3,you bet i've got a better offer,1,0,twenties,male,ireland,3216.0
cv-valid-train/sample-074772.mp3,why'd you want to save me,1,0,nan,nan,nan,3576.0
cv-valid-train/sample-074777.mp3,a line of flame high can be seen in the atmosphere,5,0,twenties,other,us,3456.0
cv-valid-train/sample-074792.mp3,but you don't know about love,3,0,thirties,female,us,3024.0
cv-valid-train/sample-074865.mp3,you knew the whole story,3,0,nan,nan,nan,3144.0
cv-valid-train/sample-074920.mp3,this kettle is quicker at boiling water than the old one,1,0,nan,nan,nan,3384.0
cv-valid-train/sample-074956.mp3,we're going to take her over to my private office,1,0,twenties,male,us,3744.0
cv-valid-train/sample-075089.mp3,but now i'm sad and alone,3,0,nan,nan,nan,3144.0
cv-valid-train/sample-075104.mp3,he could sell the stones and buy a return ticket,4,0,nan,nan,nan,3096.0
cv-valid-train/sample-075161.mp3,she looks kind of bored,2,0,nan,nan,nan,3864.0
cv-valid-train/sample-075282.mp3,he looked like an arab which was not unusual in those parts,2,0,nan,nan,nan,3600.0
cv-valid-train/sample-075300.mp3,thank you very much for everything,3,0,twenties,male,canada,3168.0
cv-valid-train/sample-075305.mp3,the report was largely scathing,1,0,twenties,male,us,3024.0
cv-valid-train/sample-075337.mp3,what would it take to convince you to return my doormat,1,0,teens,male,us,3624.0
cv-valid-train/sample-075413.mp3,i went to the grocery store to buy fresh vegetables,1,0,nan,nan,nan,3216.0
cv-valid-train/sample-075427.mp3,worked hard just to have food and water like the sheep,1,0,nan,nan,nan,3936.0
cv-valid-train/sample-075557.mp3,he couldn't have been wrong,9,0,nan,nan,nan,3240.0
cv-valid-train/sample-075621.mp3,he recited an our father silently,1,0,nan,nan,nan,3864.0
cv-valid-train/sample-075666.mp3,they're just a pile of stones,3,0,nan,nan,nan,3216.0
cv-valid-train/sample-075725.mp3,he took out his money and counted it,2,0,nan,nan,nan,3264.0
cv-valid-train/sample-075787.mp3,might just as well be,1,0,nan,nan,nan,3624.0
cv-valid-train/sample-075858.mp3,and what do you do in salem he insisted,2,0,thirties,female,us,3768.0
cv-valid-train/sample-075919.mp3,something inside the cylinder was unscrewing the top,3,0,fifties,male,scotland,3624.0
cv-valid-train/sample-075998.mp3,we'll get you out in ten minutes,2,0,fourties,male,us,3048.0
cv-valid-train/sample-076064.mp3,as quick as that,1,0,nan,nan,nan,3888.0
cv-valid-train/sample-076071.mp3,the package has been flagged as outdated,1,0,fifties,female,indian,3504.0
cv-valid-train/sample-076129.mp3,now i can see that it hasn't been too bad,1,0,nan,nan,nan,3144.0
cv-valid-train/sample-076144.mp3,they raised their glasses in the old bar,1,0,nan,nan,nan,3552.0
cv-valid-train/sample-076149.mp3,he took his money from his pouch and showed it to the young man,7,0,twenties,female,us,3408.0
cv-valid-train/sample-076156.mp3,the boy turned to the hand that wrote all,2,0,twenties,male,nan,3528.0
cv-valid-train/sample-076185.mp3,of course the two were unable to do anything,3,0,nan,nan,nan,3768.0
cv-valid-train/sample-076256.mp3,everyone seemed very excited,2,0,nan,nan,nan,3480.0
cv-valid-train/sample-076304.mp3,the boy fell to the sand nearly unconscious,3,0,nan,nan,nan,3936.0
cv-valid-train/sample-076341.mp3,it seemed he had made the long journey for nothing,1,0,twenties,male,indian,3456.0
cv-valid-train/sample-076366.mp3,don't ask me why i don't know why,2,0,nan,nan,nan,3144.0
cv-valid-train/sample-076384.mp3,henderson stood up with a spade in his hand,8,0,thirties,female,england,3240.0
cv-valid-train/sample-076392.mp3,but one of them seized the boy and yanked him back out of the hole,2,0,twenties,male,us,3864.0
cv-valid-train/sample-076429.mp3,most meteorites are more or less rounded,3,0,nan,nan,nan,3624.0
cv-valid-train/sample-076442.mp3,he's simple and she's wise,1,0,nan,nan,nan,3096.0
cv-valid-train/sample-076529.mp3,we lit the lantern and walked over to his house,20,1,nan,nan,nan,3360.0
cv-valid-train/sample-076537.mp3,they're not concerned with that right now,3,0,nan,nan,nan,3072.0
cv-valid-train/sample-076565.mp3,what's he doing here,2,0,nan,nan,nan,3672.0
cv-valid-train/sample-076639.mp3,in any case the desert was impassable,3,1,nan,nan,nan,3072.0
cv-valid-train/sample-076692.mp3,i've never had one before the merchant answered,1,0,fifties,male,us,3456.0
cv-valid-train/sample-076736.mp3,i am here the boy said,3,0,seventies,male,england,3384.0
cv-valid-train/sample-076741.mp3,i've got to see nicole right away,1,0,nan,nan,nan,3624.0
cv-valid-train/sample-076756.mp3,how do you like it,2,0,nan,nan,nan,3336.0
cv-valid-train/sample-076805.mp3,i don't want anything for myself,1,0,nan,nan,nan,3024.0
cv-valid-train/sample-076812.mp3,we don't know what's in the confounded thing do you,4,0,nan,nan,nan,3936.0
cv-valid-train/sample-076842.mp3,i don't know how to turn them into reality,2,1,nan,nan,nan,3936.0
cv-valid-train/sample-076845.mp3,for some reason we were blocked from entering,1,0,nan,nan,nan,3384.0
cv-valid-train/sample-076880.mp3,john catherine topped them all,1,0,fourties,male,england,3096.0
cv-valid-train/sample-076897.mp3,and finally the falcon returned with their meal,2,0,twenties,male,canada,3936.0
cv-valid-train/sample-076908.mp3,but the boy was certain that he had been looking at them,1,0,nan,nan,nan,3720.0
cv-valid-train/sample-076926.mp3,but they were not there,5,1,nan,nan,nan,3024.0
cv-valid-train/sample-076963.mp3,a large portion of the cylinder had been uncovered,6,0,nan,nan,nan,3504.0
cv-valid-train/sample-076996.mp3,gimme the receiving room,1,0,nan,nan,nan,3864.0
cv-valid-train/sample-077244.mp3,the christian bible has seen many changes throughout history,1,0,nan,nan,nan,3624.0
cv-valid-train/sample-077263.mp3,mark untaped the package carefully,1,0,nan,nan,nan,3000.0
cv-valid-train/sample-077343.mp3,he watched the hawks as they drifted on the wind,1,0,thirties,male,canada,3240.0
cv-valid-train/sample-077356.mp3,children jumping in puddles,1,0,nan,nan,nan,3384.0
cv-valid-train/sample-077484.mp3,what would you do with a gun in your back,2,0,nan,nan,nan,3408.0
cv-valid-train/sample-077485.mp3,my mind ran on the possibilities of its content,16,0,nan,nan,nan,3984.0
cv-valid-train/sample-077491.mp3,if it were he would already have heard of it,2,0,nan,nan,nan,3552.0
cv-valid-train/sample-077559.mp3,i'm getting married tomorrow,1,0,fifties,male,england,3288.0
cv-valid-train/sample-077652.mp3,and he wasn't faring much better,1,0,nan,nan,nan,3264.0
cv-valid-train/sample-077678.mp3,i'm glad you gentlemen are here,4,0,nan,nan,nan,3864.0
cv-valid-train/sample-077683.mp3,haven't you got any feeling,1,0,nan,nan,nan,3504.0
cv-valid-train/sample-077794.mp3,what good is money to you if you're going to die,1,0,nan,nan,nan,3576.0
cv-valid-train/sample-077833.mp3,he took the fourth part and handed it to the monk,4,0,nan,nan,nan,3888.0
cv-valid-train/sample-077868.mp3,you have enough gold to buy many sheep and many camels,4,0,fifties,male,us,3984.0
cv-valid-train/sample-077891.mp3,and that other honeymoon in a coal mine,1,0,nan,nan,nan,3264.0
cv-valid-train/sample-077996.mp3,there was very little talking,3,0,nan,nan,nan,3744.0
cv-valid-train/sample-077998.mp3,i heard a peculiar humming sound from the pit,3,1,nan,nan,nan,3792.0
cv-valid-train/sample-078170.mp3,the men were terrified at his sorcery,2,0,nan,nan,nan,3624.0
cv-valid-train/sample-078177.mp3,he noticed the unequal cooling of its surface,1,0,nan,nan,nan,3216.0
cv-valid-train/sample-078338.mp3,he knew how to shear them and how to slaughter them,2,0,nan,nan,nan,3720.0
cv-valid-train/sample-078352.mp3,where's mrs luke's box of capsules,1,0,twenties,male,us,3144.0
cv-valid-train/sample-078392.mp3,the time must have been somewhere around six o'clock,3,0,fifties,male,us,3888.0
cv-valid-train/sample-078411.mp3,she must have known alex pretty well,1,0,fourties,male,newzealand,3312.0
cv-valid-train/sample-078473.mp3,are children more creative than adults,1,0,nan,nan,nan,3816.0
cv-valid-train/sample-078484.mp3,and continue to pay heed to the omens,1,0,nan,nan,nan,3936.0
cv-valid-train/sample-078516.mp3,too young or too old,1,0,nan,nan,nan,3720.0
cv-valid-train/sample-078568.mp3,the time must have been somewhere around six o'clock,3,0,nan,nan,nan,3432.0
cv-valid-train/sample-078612.mp3,he was my brother,2,0,nan,nan,nan,3576.0
cv-valid-train/sample-078747.mp3,he got up early with the idea of finding it,6,0,nan,nan,nan,3984.0
cv-valid-train/sample-079002.mp3,mine's in the door,1,0,nan,nan,nan,3096.0
cv-valid-train/sample-079051.mp3,i used to live near el cairum he said,3,0,twenties,male,us,3504.0
cv-valid-train/sample-079065.mp3,you have been a real blessing to me,3,0,twenties,female,canada,3720.0
cv-valid-train/sample-079126.mp3,you point to a trail of ants leading into the house,8,0,nan,nan,nan,3984.0
cv-valid-train/sample-079146.mp3,i thought about the difficulties in translation that might arise,2,0,nan,nan,nan,3984.0
cv-valid-train/sample-079208.mp3,you can count on me under one condition,3,0,nan,nan,nan,3768.0
cv-valid-train/sample-079375.mp3,the men fell into an animated discussion,2,0,thirties,female,indian,3552.0
cv-valid-train/sample-079421.mp3,isn't a word of truth in it,2,1,nan,nan,nan,3264.0
cv-valid-train/sample-079453.mp3,i don't know why we don't all have pneumonia,2,0,twenties,female,us,3792.0
cv-valid-train/sample-079642.mp3,he got up early with the idea of finding it,4,0,seventies,male,us,3336.0
cv-valid-train/sample-079782.mp3,it was just that he couldn't grasp what it meant,4,0,nan,nan,nan,3912.0
cv-valid-train/sample-079808.mp3,the boy spent a sleepless night,3,0,nan,nan,nan,3384.0
cv-valid-train/sample-079821.mp3,the man was speaking the language of alchemy,1,0,nan,nan,nan,3672.0
cv-valid-train/sample-079863.mp3,i read only what the birds wanted to tell me,1,0,fourties,male,england,3096.0
cv-valid-train/sample-079875.mp3,but none of that mattered to the alchemist,1,0,nan,nan,nan,3024.0
cv-valid-train/sample-080021.mp3,if i had told you you wouldn't have seen the pyramids,3,0,nan,nan,nan,3864.0
cv-valid-train/sample-080093.mp3,no one seemed to have thought about it that night,3,0,nan,nan,nan,3144.0
cv-valid-train/sample-080269.mp3,the boy climbed the dune slowly,2,0,nan,nan,nan,3744.0
cv-valid-train/sample-080281.mp3,and you've told me about omens,3,0,fourties,male,nan,3144.0
cv-valid-train/sample-080417.mp3,i have watched the caravan as it crossed the desert he said,2,0,nan,nan,nan,3888.0
cv-valid-train/sample-080486.mp3,strange images passed through my mind,5,0,nan,nan,nan,3312.0
cv-valid-train/sample-080531.mp3,it didn't even occur to the boy to flee,2,1,nan,nan,nan,3144.0
cv-valid-train/sample-080543.mp3,and then he perceived it very slowly,4,0,nan,nan,nan,3384.0
cv-valid-train/sample-080622.mp3,he recited an our father silently,1,0,thirties,female,us,3504.0
cv-valid-train/sample-080745.mp3,i got the faculty all up out of bed,2,0,nan,nan,nan,3048.0
cv-valid-train/sample-080758.mp3,there was very little talking,6,0,nan,nan,nan,3000.0
cv-valid-train/sample-080889.mp3,the stranger seemed satisfied with the answer,1,0,twenties,male,us,3096.0
cv-valid-train/sample-080891.mp3,i'm everything the district attorney said i was,1,0,fourties,male,england,3960.0
cv-valid-train/sample-081126.mp3,is there a mrs joshua,1,0,thirties,female,us,3264.0
cv-valid-train/sample-081156.mp3,and he gave the boy his blessing,1,0,nan,nan,nan,3864.0
cv-valid-train/sample-081263.mp3,you tell the police department to pick up eddie,1,0,thirties,male,nan,3312.0
cv-valid-train/sample-081362.mp3,about an hour ago,1,0,nan,nan,nan,3384.0
cv-valid-train/sample-081424.mp3,who engineered this getaway,1,0,nan,nan,nan,3096.0
cv-valid-train/sample-081479.mp3,but he decided to take a chance,1,0,nan,nan,nan,3696.0
cv-valid-train/sample-081481.mp3,the rectangle was parallel to the square,2,0,nan,nan,nan,3984.0
cv-valid-train/sample-081625.mp3,and they attacked an empty tent,3,0,nan,nan,nan,3432.0
cv-valid-train/sample-081651.mp3,they were spaced out in rows three feet apart,2,0,thirties,female,england,3144.0
cv-valid-train/sample-081653.mp3,have you any idea what these things cost over here,1,0,nan,nan,nan,3384.0
cv-valid-train/sample-081676.mp3,did you see uncle jake with any cash last night,2,0,nan,nan,nan,3864.0
cv-valid-train/sample-081876.mp3,the arrow was pointing to the exit,1,0,nan,nan,nan,3816.0
cv-valid-train/sample-081911.mp3,who is your friend the chief asked,3,0,nan,nan,nan,3768.0
cv-valid-train/sample-081916.mp3,and continue to pay heed to the omens,4,0,nan,nan,nan,3240.0
cv-valid-train/sample-081918.mp3,it's going to take a while the boy said,2,0,nan,nan,nan,3168.0
cv-valid-train/sample-081967.mp3,you brought a new feeling into my crystal shop,3,2,thirties,male,nan,3936.0
cv-valid-train/sample-082008.mp3,ogilvy told him everything that he had seen,3,1,nan,nan,nan,3216.0
cv-valid-train/sample-082071.mp3,i'm going to tell your mother on you,2,0,nan,nan,nan,3576.0
cv-valid-train/sample-082116.mp3,he listened to the wind and felt the stones beneath his feet,3,0,twenties,male,england,3984.0
cv-valid-train/sample-082184.mp3,that's almost a hundred dollars a week,1,0,nan,nan,nan,3504.0
cv-valid-train/sample-082205.mp3,he's deposited ten dollars,1,0,thirties,male,us,3264.0
cv-valid-train/sample-082241.mp3,don't you want me to stay,3,0,nan,nan,nan,3504.0
cv-valid-train/sample-082297.mp3,the caravan moved toward the east,1,0,nan,nan,nan,3744.0
cv-valid-train/sample-082335.mp3,you have no children,1,0,nan,nan,nan,3144.0
cv-valid-train/sample-082363.mp3,the boy awoke before dawn,1,0,nan,female,canada,3408.0
cv-valid-train/sample-082372.mp3,there was very little talking,1,0,nan,nan,nan,3384.0
cv-valid-train/sample-082386.mp3,it's not often that money can save someone's life,5,0,nan,nan,nan,3840.0
cv-valid-train/sample-082557.mp3,you could run an interview that would prove it,2,0,thirties,male,indian,3840.0
cv-valid-train/sample-082665.mp3,but the englishman was exultant,3,0,nan,nan,nan,3984.0
cv-valid-train/sample-082722.mp3,strange images passed through my mind,7,0,twenties,female,us,3024.0
cv-valid-train/sample-082817.mp3,they started right in bribing me,2,0,thirties,male,us,3864.0
cv-valid-train/sample-082861.mp3,some storms are worth the wreckage,14,1,nan,nan,nan,3096.0
cv-valid-train/sample-083047.mp3,they were suffering from hunger,1,0,thirties,male,us,3144.0
cv-valid-train/sample-083098.mp3,i have a taxi waiting downstairs,2,0,fourties,male,england,3408.0
cv-valid-train/sample-083132.mp3,this sentence does not make any sense,3,0,nan,nan,nan,3504.0
cv-valid-train/sample-083203.mp3,people continued to come and go from the baker's shop,4,0,nan,nan,nan,3648.0
cv-valid-train/sample-083223.mp3,so his heart was quiet for an entire afternoon,1,0,twenties,male,us,3456.0
cv-valid-train/sample-083310.mp3,can i get a woot woot,2,0,nan,nan,nan,3096.0
cv-valid-train/sample-083388.mp3,the boy was astonished by what he saw inside,4,0,nan,nan,nan,3840.0
cv-valid-train/sample-083454.mp3,our clothes are dry,2,0,nan,nan,nan,3960.0
cv-valid-train/sample-083621.mp3,you're just the one i wanted to see,1,0,nan,nan,nan,3240.0
cv-valid-train/sample-083668.mp3,now i too will be one of the women who wait,1,0,twenties,male,us,3984.0
cv-valid-train/sample-083821.mp3,have liv call me in the restaurant in twenty minutes,2,0,nan,nan,nan,3264.0
cv-valid-train/sample-083866.mp3,and now an amanda derek convention,1,0,thirties,female,england,3024.0
cv-valid-train/sample-083884.mp3,why did we have to have all these kids,1,0,thirties,male,us,3096.0
cv-valid-train/sample-083897.mp3,four hundred and fifty dollars,1,0,nan,nan,nan,3144.0
cv-valid-train/sample-083926.mp3,am i going to find my treasure he asked,3,0,twenties,male,us,3984.0
cv-valid-train/sample-083972.mp3,but you know that i'm not going to go to mecca,2,0,nan,nan,nan,3984.0
cv-valid-train/sample-083991.mp3,something inside the cylinder was unscrewing the top,5,0,twenties,other,us,3024.0
cv-valid-train/sample-084027.mp3,i don't want anything else in life,1,0,nan,nan,nan,3984.0
cv-valid-train/sample-084059.mp3,pull this lever to activate the piston,3,0,fourties,male,us,3168.0
cv-valid-train/sample-084076.mp3,he won't quit his paper without giving notice after this,2,0,nan,nan,nan,3504.0
cv-valid-train/sample-084166.mp3,i wanted to sleep a little longer he thought,3,0,nan,nan,nan,3144.0
cv-valid-train/sample-084171.mp3,the jacket had a purpose and so did the boy,2,0,nan,nan,nan,3144.0
cv-valid-train/sample-084173.mp3,you don't have to smell the world,1,0,nan,nan,nan,3696.0
cv-valid-train/sample-084280.mp3,what's the matter with you two,2,0,thirties,male,nan,3120.0
cv-valid-train/sample-084334.mp3,rest well tonight as if you were a warrior preparing for combat,3,0,nan,nan,nan,3960.0
cv-valid-train/sample-084351.mp3,sidelights on sheriff hartman's manhunt,2,0,fifties,male,australia,3288.0
cv-valid-train/sample-084379.mp3,another trick the boy thought,3,0,nan,nan,nan,3096.0
cv-valid-train/sample-084553.mp3,besides that there was a heap of bicycles,4,0,nan,nan,nan,3024.0
cv-valid-train/sample-084663.mp3,it brought his heart into his mouth,6,0,nan,nan,nan,3480.0
cv-valid-train/sample-084678.mp3,he had been so far away that his face wasn't even visible,2,1,teens,male,england,3456.0
cv-valid-train/sample-084711.mp3,and my name's michael,1,0,twenties,male,nan,3264.0
cv-valid-train/sample-084749.mp3,those women are all card sharks don't be fooled,1,0,thirties,male,nan,3384.0
cv-valid-train/sample-084758.mp3,he was planning as he left the bar,4,0,nan,nan,nan,3384.0
cv-valid-train/sample-084770.mp3,the boy said nothing,3,0,nan,nan,nan,3024.0
cv-valid-train/sample-084825.mp3,then the two went off to have some more tea,3,1,nan,nan,nan,3240.0
cv-valid-train/sample-084852.mp3,the people will enjoy the tea and want to buy the glasses,3,0,fifties,male,nan,3936.0
cv-valid-train/sample-084879.mp3,the serpent relaxed immediately,2,0,twenties,male,canada,3264.0
cv-valid-train/sample-084942.mp3,just by looking at them,1,0,nan,nan,nan,3024.0
cv-valid-train/sample-085018.mp3,i've heard her speak of you,3,0,seventies,male,us,3336.0
cv-valid-train/sample-085028.mp3,the top had certainly ceased to rotate,2,1,nan,nan,nan,3576.0
cv-valid-train/sample-085040.mp3,and look how many things the wind already knew how to do,2,0,twenties,male,us,3936.0
cv-valid-train/sample-085052.mp3,sidelights on sheriff hartman's manhunt,1,0,nan,nan,nan,3096.0
cv-valid-train/sample-085054.mp3,the boy saw a man appear behind the counter,3,0,nan,nan,nan,3624.0
cv-valid-train/sample-085126.mp3,a good example of a dinosaur is the pterodactyl,2,0,nan,nan,nan,3960.0
cv-valid-train/sample-085171.mp3,what's so illogical about that,2,0,sixties,male,scotland,3120.0
cv-valid-train/sample-085201.mp3,and one can always come back,3,0,nan,nan,nan,3024.0
cv-valid-train/sample-085206.mp3,some of the grey ash was falling off the circular edge,3,0,nan,nan,nan,3984.0
cv-valid-train/sample-085215.mp3,we've been taken for a lot of suckers,1,0,teens,male,nan,3312.0
cv-valid-train/sample-085325.mp3,stall it along until the extra comes out,2,0,thirties,male,england,3504.0
cv-valid-train/sample-085370.mp3,so you won't blame her,2,0,thirties,male,us,3144.0
cv-valid-train/sample-085508.mp3,what's the fifth obligation the boy asked,3,0,twenties,female,nan,3768.0
cv-valid-train/sample-085627.mp3,the two walked out among the palms,1,0,sixties,male,scotland,3936.0
cv-valid-train/sample-085684.mp3,does it make sense to have negative weights,1,0,fifties,male,us,3984.0
cv-valid-train/sample-085717.mp3,at least she knows how to behave at funerals,1,0,fourties,male,england,3288.0
cv-valid-train/sample-085718.mp3,what do i do in salem the old man laughed,5,0,nan,nan,nan,3888.0
cv-valid-train/sample-085782.mp3,to nourish the falcon,2,0,nan,nan,nan,3576.0
cv-valid-train/sample-085922.mp3,you're the one who may die the alchemist said,2,0,thirties,male,nan,3912.0
cv-valid-train/sample-085942.mp3,the time must have been somewhere around six o'clock,3,0,nan,nan,nan,3144.0
cv-valid-train/sample-085997.mp3,shall i put a little rum in the coffee,1,0,twenties,male,us,3216.0
cv-valid-train/sample-086037.mp3,i'm a desert woman and i'm proud of that,6,0,nan,nan,nan,3720.0
cv-valid-train/sample-086081.mp3,few people realise the immensity of vacancy,4,0,fourties,male,australia,3888.0
cv-valid-train/sample-086171.mp3,i pointed out mars a bright dot of light,12,0,thirties,male,us,3264.0
cv-valid-train/sample-086202.mp3,no one said a word as the old man continued,3,0,fourties,male,england,3672.0
cv-valid-train/sample-086297.mp3,based on the omens of the present,1,0,nan,nan,nan,3168.0
cv-valid-train/sample-086445.mp3,came to the bar he had entered on his first day there,1,0,fourties,male,us,3984.0
cv-valid-train/sample-086637.mp3,i want to see train,1,0,twenties,female,indian,3456.0
cv-valid-train/sample-086774.mp3,after all he had all his money,2,0,nan,nan,nan,3480.0
cv-valid-train/sample-086825.mp3,the flight attendant winked at the obnoxious passenger seated next to me,1,0,nan,nan,nan,3744.0
cv-valid-train/sample-086922.mp3,there are a lot of seats over there,1,0,nan,nan,nan,3864.0
cv-valid-train/sample-086952.mp3,she refilled her vessel and left,3,0,nan,nan,nan,3984.0
cv-valid-train/sample-087022.mp3,but now i'm sad and alone,4,0,nan,nan,nan,3384.0
cv-valid-train/sample-087121.mp3,they called me up from your building and loan,2,0,nan,nan,nan,3720.0
cv-valid-train/sample-087130.mp3,then came the night of the first falling star,3,0,nan,nan,nan,3960.0
cv-valid-train/sample-087206.mp3,i said i wish i'd never been born,1,0,nan,nan,nan,3096.0
cv-valid-train/sample-087292.mp3,could have been on my way to old doc brown,1,0,nan,nan,nan,3936.0
cv-valid-train/sample-087354.mp3,i can't think of any enemies i have,1,0,nan,nan,nan,3144.0
cv-valid-train/sample-087365.mp3,like everybody learns he said,1,0,nan,nan,nan,3168.0
cv-valid-train/sample-087415.mp3,they could barely see the boy,2,1,teens,male,nan,3384.0
cv-valid-train/sample-087505.mp3,jupiter has a great red spot,1,0,twenties,male,us,3336.0
cv-valid-train/sample-087734.mp3,is she as good as you say,2,0,nan,nan,nan,3456.0
cv-valid-train/sample-087747.mp3,i wanted to sleep a little longer he thought,2,0,nan,nan,nan,3216.0
cv-valid-train/sample-087813.mp3,all i saw was an army said the boy,1,0,nan,nan,nan,3456.0
