sample-004375.wav,you'll wreck your raincoat,1,0,nan,nan,nan,3528.0
sample-004646.wav,the boy remembered his dream and suddenly everything was clear to him,1,0,nan,nan,nan,3888.0
sample-004747.wav,i'm going out and find them,1,0,twenties,male,indian,3504.0
sample-004816.wav,you have enough gold to buy many sheep and many camels,2,1,nan,nan,nan,3864.0
sample-004852.wav,her manipulation failed,2,0,nan,nan,nan,3888.0
sample-004905.wav,explanations are illogical and confusing,2,0,nan,nan,nan,3600.0
sample-004938.wav,why should i be in any danger,1,0,thirties,male,nan,3288.0
sample-004992.wav,it had toppled over the brim and fallen into the pit,1,0,fifties,male,scotland,3744.0
sample-005007.wav,the router overheated and needed to be restarted,1,0,twenties,male,indian,3744.0
sample-005080.wav,they began to ride out over the sands with the moon lighting their way,2,0,thirties,female,us,3816.0
sample-005124.wav,you already know about alchemy,1,0,nan,nan,nan,3504.0
sample-005181.wav,there are rumors of tribal wars he told them,1,0,teens,male,nan,3936.0
sample-005192.wav,of course there is,1,0,nan,nan,nan,3384.0
sample-005206.wav,if i had told you you wouldn't have seen the pyramids,2,1,nan,nan,nan,3840.0
sample-005306.wav,but they don't count,2,0,nan,nan,nan,3216.0
sample-005409.wav,as the sun rose the men began to beat the boy,2,0,thirties,male,england,3624.0
sample-005414.wav,i thought the unscrewing might be automatic,2,0,teens,female,us,3720.0
sample-005502.wav,only it'll be a lot easier with you,1,0,fifties,male,england,3984.0
sample-005516.wav,a line of flame high can be seen in the atmosphere,4,1,thirties,female,canada,3480.0
sample-005551.wav,doughnuts are best with strawberry sprinkles and coffee,2,0,nan,nan,nan,3600.0
sample-005590.wav,then suddenly he noticed it with a start,3,0,twenties,male,indian,3744.0
